customer_id,period_date,feature_name,active_users,purchased_seats,seat_utilization,feature_adoption_rate,api_calls
CUST-0045,2026-04-02,Workflow Automation,293,327,0.896,0.8153,25080
CUST-0045,2026-04-02,API Integration,293,327,0.896,0.7362,7524
CUST-0045,2026-04-02,Executive Reporting,293,327,0.896,0.5795,5956
CUST-0045,2026-04-02,Collaboration,293,327,0.896,0.4141,8151
CUST-0045,2026-05-02,Analytics,310,327,0.948,0.6137,16405
CUST-0045,2026-05-02,Workflow Automation,310,327,0.948,0.7301,9039
CUST-0045,2026-05-02,API Integration,310,327,0.948,0.7994,28792
CUST-0045,2026-05-02,Executive Reporting,310,327,0.948,0.6377,17744
CUST-0045,2026-05-02,Collaboration,310,327,0.948,0.4447,16070
CUST-0045,2026-06-01,Analytics,271,327,0.8287,0.798,11224
CUST-0045,2026-06-01,Workflow Automation,271,327,0.8287,0.4208,28948
CUST-0045,2026-06-01,API Integration,271,327,0.8287,0.4283,11520
CUST-0045,2026-06-01,Executive Reporting,271,327,0.8287,0.5191,10634
CUST-0045,2026-06-01,Collaboration,271,327,0.8287,0.4216,5907
CUST-0045,2026-07-01,Analytics,292,327,0.893,0.7697,7708
CUST-0045,2026-07-01,Workflow Automation,292,327,0.893,0.3928,22805
CUST-0045,2026-07-01,API Integration,292,327,0.893,0.7665,4818
CUST-0045,2026-07-01,Executive Reporting,292,327,0.893,0.458,4496
CUST-0045,2026-07-01,Collaboration,292,327,0.893,0.7862,24090
CUST-0045,2026-07-31,Analytics,303,327,0.9266,0.608,14125
CUST-0045,2026-07-31,Workflow Automation,303,327,0.9266,0.3738,16143
CUST-0045,2026-07-31,API Integration,303,327,0.9266,0.7172,7399
CUST-0045,2026-07-31,Executive Reporting,303,327,0.9266,0.7803,29260
CUST-0045,2026-07-31,Collaboration,303,327,0.9266,0.463,11771
CUST-0046,2025-09-04,Analytics,211,366,0.5765,0.4301,9495
CUST-0046,2025-09-04,Workflow Automation,211,366,0.5765,0.8718,11394
CUST-0046,2025-09-04,API Integration,211,366,0.5765,0.5437,15614
CUST-0046,2025-09-04,Executive Reporting,211,366,0.5765,0.7794,18568
CUST-0046,2025-09-04,Collaboration,211,366,0.5765,0.483,17302
CUST-0046,2025-10-04,Analytics,213,366,0.582,0.8008,2343
CUST-0046,2025-10-04,Workflow Automation,213,366,0.582,0.6409,7242
CUST-0046,2025-10-04,API Integration,213,366,0.582,0.8803,6603
CUST-0046,2025-10-04,Executive Reporting,213,366,0.582,0.8459,16614
CUST-0046,2025-10-04,Collaboration,213,366,0.582,0.3524,4686
CUST-0046,2025-11-03,Analytics,244,366,0.6667,0.8563,24400
CUST-0046,2025-11-03,Workflow Automation,244,366,0.6667,0.6111,24156
CUST-0046,2025-11-03,API Integration,244,366,0.6667,0.6742,16104
CUST-0046,2025-11-03,Executive Reporting,244,366,0.6667,0.7204,5612
CUST-0046,2025-11-03,Collaboration,244,366,0.6667,0.4495,13420
CUST-0046,2025-12-03,Analytics,246,366,0.6721,0.5833,18450
CUST-0046,2025-12-03,Workflow Automation,246,366,0.6721,0.4752,5904
CUST-0046,2025-12-03,API Integration,246,366,0.6721,0.7688,12300
CUST-0046,2025-12-03,Executive Reporting,246,366,0.6721,0.418,5904
CUST-0046,2025-12-03,Collaboration,246,366,0.6721,0.6359,17958
CUST-0046,2026-01-02,Analytics,238,366,0.6503,0.7376,19278
CUST-0046,2026-01-02,Workflow Automation,238,366,0.6503,0.7472,4760
CUST-0046,2026-01-02,API Integration,238,366,0.6503,0.5305,5712
CUST-0046,2026-01-02,Executive Reporting,238,366,0.6503,0.5616,16184
CUST-0046,2026-01-02,Collaboration,238,366,0.6503,0.6802,11662
CUST-0046,2026-02-01,Analytics,235,366,0.6421,0.8126,8930
CUST-0046,2026-02-01,Workflow Automation,235,366,0.6421,0.6547,11045
CUST-0046,2026-02-01,API Integration,235,366,0.6421,0.8917,15040
CUST-0046,2026-02-01,Executive Reporting,235,366,0.6421,0.4538,4230
CUST-0046,2026-02-01,Collaboration,235,366,0.6421,0.8421,16450
CUST-0046,2026-03-03,Analytics,245,366,0.6694,0.5521,2695
CUST-0046,2026-03-03,Workflow Automation,245,366,0.6694,0.8993,17640
CUST-0046,2026-03-03,API Integration,245,366,0.6694,0.7197,14700
CUST-0046,2026-03-03,Executive Reporting,245,366,0.6694,0.5909,23030
CUST-0046,2026-03-03,Collaboration,245,366,0.6694,0.7221,6125
CUST-0046,2026-04-02,Analytics,215,366,0.5874,0.5703,18275
CUST-0046,2026-04-02,Workflow Automation,215,366,0.5874,0.8877,6665
CUST-0046,2026-04-02,API Integration,215,366,0.5874,0.3856,7525
CUST-0046,2026-04-02,Executive Reporting,215,366,0.5874,0.5362,18490
CUST-0046,2026-04-02,Collaboration,215,366,0.5874,0.8142,13115
CUST-0046,2026-05-02,Analytics,191,366,0.5219,0.7218,12409
CUST-0046,2026-05-02,Workflow Automation,191,366,0.5219,0.4478,14279
CUST-0046,2026-05-02,API Integration,191,366,0.5219,0.6021,15639
CUST-0046,2026-05-02,Executive Reporting,191,366,0.5219,0.7732,9349
CUST-0046,2026-05-02,Collaboration,191,366,0.5219,0.5444,14789
CUST-0046,2026-06-01,Analytics,191,366,0.5219,0.6966,11173
CUST-0046,2026-06-01,Workflow Automation,191,366,0.5219,0.3926,10130
CUST-0046,2026-06-01,API Integration,191,366,0.5219,0.3193,6257
CUST-0046,2026-06-01,Executive Reporting,191,366,0.5219,0.4829,5810
CUST-0046,2026-06-01,Collaboration,191,366,0.5219,0.5426,4022
CUST-0046,2026-07-01,Analytics,141,366,0.3852,0.5064,1700
CUST-0046,2026-07-01,Workflow Automation,141,366,0.3852,0.4181,1228
CUST-0046,2026-07-01,API Integration,141,366,0.3852,0.5927,5479
CUST-0046,2026-07-01,Executive Reporting,141,366,0.3852,0.4573,4817
CUST-0046,2026-07-01,Collaboration,141,366,0.3852,0.2908,8407
CUST-0046,2026-07-31,Analytics,130,366,0.3552,0.4301,6843
CUST-0046,2026-07-31,Workflow Automation,130,366,0.3552,0.4275,5314
CUST-0046,2026-07-31,API Integration,130,366,0.3552,0.4402,2548
CUST-0046,2026-07-31,Executive Reporting,130,366,0.3552,0.2864,5314
CUST-0046,2026-07-31,Collaboration,130,366,0.3552,0.347,3130
CUST-0047,2025-09-04,Analytics,629,836,0.7524,0.6506,8806
CUST-0047,2025-09-04,Workflow Automation,629,836,0.7524,0.8949,15725
CUST-0047,2025-09-04,API Integration,629,836,0.7524,0.561,31450
CUST-0047,2025-09-04,Executive Reporting,629,836,0.7524,0.8191,41514
CUST-0047,2025-09-04,Collaboration,629,836,0.7524,0.6028,8806
CUST-0047,2025-10-04,Analytics,564,836,0.6746,0.7127,27072
CUST-0047,2025-10-04,Workflow Automation,564,836,0.6746,0.8366,17484
CUST-0047,2025-10-04,API Integration,564,836,0.6746,0.6203,15228
CUST-0047,2025-10-04,Executive Reporting,564,836,0.6746,0.5219,33276
CUST-0047,2025-10-04,Collaboration,564,836,0.6746,0.6181,13536
CUST-0047,2025-11-03,Analytics,601,836,0.7189,0.6198,48080
CUST-0047,2025-11-03,Workflow Automation,601,836,0.7189,0.727,49883
CUST-0047,2025-11-03,API Integration,601,836,0.7189,0.6084,48681
CUST-0047,2025-11-03,Executive Reporting,601,836,0.7189,0.8199,44474
CUST-0047,2025-11-03,Collaboration,601,836,0.7189,0.3807,25843
CUST-0047,2025-12-03,Analytics,594,836,0.7105,0.884,52272
CUST-0047,2025-12-03,Workflow Automation,594,836,0.7105,0.7221,27324
CUST-0047,2025-12-03,API Integration,594,836,0.7105,0.5263,7722
CUST-0047,2025-12-03,Executive Reporting,594,836,0.7105,0.6748,15444
CUST-0047,2025-12-03,Collaboration,594,836,0.7105,0.8103,32076
CUST-0047,2026-01-02,Analytics,624,836,0.7464,0.6712,56160
CUST-0047,2026-01-02,Workflow Automation,624,836,0.7464,0.5377,13728
CUST-0047,2026-01-02,API Integration,624,836,0.7464,0.5855,34320
CUST-0047,2026-01-02,Executive Reporting,624,836,0.7464,0.5766,10608
CUST-0047,2026-01-02,Collaboration,624,836,0.7464,0.7137,25584
CUST-0047,2026-02-01,Analytics,569,836,0.6806,0.5217,11380
CUST-0047,2026-02-01,Workflow Automation,569,836,0.6806,0.8507,10242
CUST-0047,2026-02-01,API Integration,569,836,0.6806,0.8279,13656
CUST-0047,2026-02-01,Executive Reporting,569,836,0.6806,0.5357,6828
CUST-0047,2026-02-01,Collaboration,569,836,0.6806,0.6461,7966
CUST-0047,2026-03-03,Analytics,591,836,0.7069,0.8249,48462
CUST-0047,2026-03-03,Workflow Automation,591,836,0.7069,0.6331,37233
CUST-0047,2026-03-03,API Integration,591,836,0.7069,0.4966,58509
CUST-0047,2026-03-03,Executive Reporting,591,836,0.7069,0.6083,7092
CUST-0047,2026-03-03,Collaboration,591,836,0.7069,0.8922,34278
CUST-0047,2026-04-02,Analytics,601,836,0.7189,0.5273,13222
CUST-0047,2026-04-02,Workflow Automation,601,836,0.7189,0.7946,13222
CUST-0047,2026-04-02,API Integration,601,836,0.7189,0.73,21636
CUST-0047,2026-04-02,Executive Reporting,601,836,0.7189,0.5348,44474
CUST-0047,2026-04-02,Collaboration,601,836,0.7189,0.7963,57095
CUST-0047,2026-05-02,Analytics,515,836,0.616,0.6125,25667
CUST-0047,2026-05-02,Workflow Automation,515,836,0.616,0.786,16042
CUST-0047,2026-05-02,API Integration,515,836,0.616,0.5548,8708
CUST-0047,2026-05-02,Executive Reporting,515,836,0.616,0.7229,35751
CUST-0047,2026-05-02,Collaboration,515,836,0.616,0.4163,19709
CUST-0047,2026-06-01,Analytics,430,836,0.5144,0.7004,20459
CUST-0047,2026-06-01,Workflow Automation,430,836,0.5144,0.6182,29850
CUST-0047,2026-06-01,API Integration,430,836,0.5144,0.5917,7043
CUST-0047,2026-06-01,Executive Reporting,430,836,0.5144,0.5809,28173
CUST-0047,2026-06-01,Collaboration,430,836,0.5144,0.3136,17776
CUST-0047,2026-07-01,Analytics,384,836,0.4593,0.4432,19810
CUST-0047,2026-07-01,Workflow Automation,384,836,0.4593,0.4096,9262
CUST-0047,2026-07-01,API Integration,384,836,0.4593,0.3625,4888
CUST-0047,2026-07-01,Executive Reporting,384,836,0.4593,0.4746,12349
CUST-0047,2026-07-01,Collaboration,384,836,0.4593,0.4205,12349
CUST-0047,2026-07-31,Analytics,329,836,0.3935,0.3623,6448
CUST-0047,2026-07-31,Workflow Automation,329,836,0.3935,0.3236,7738
CUST-0047,2026-07-31,API Integration,329,836,0.3935,0.3885,12528
CUST-0047,2026-07-31,Executive Reporting,329,836,0.3935,0.4028,14739
CUST-0047,2026-07-31,Collaboration,329,836,0.3935,0.2516,2210
CUST-0048,2025-09-04,Analytics,574,975,0.5887,0.4671,39606
CUST-0048,2025-09-04,Workflow Automation,574,975,0.5887,0.4974,52234
CUST-0048,2025-09-04,API Integration,574,975,0.5887,0.643,50512
CUST-0048,2025-09-04,Executive Reporting,574,975,0.5887,0.819,37310
CUST-0048,2025-09-04,Collaboration,574,975,0.5887,0.864,51660
CUST-0048,2025-10-04,Analytics,528,975,0.5415,0.4604,36432
CUST-0048,2025-10-04,Workflow Automation,528,975,0.5415,0.4313,15312
CUST-0048,2025-10-04,API Integration,528,975,0.5415,0.7605,25344
CUST-0048,2025-10-04,Executive Reporting,528,975,0.5415,0.8143,32736
CUST-0048,2025-10-04,Collaboration,528,975,0.5415,0.5253,9504
CUST-0048,2025-11-03,Analytics,580,975,0.5949,0.8153,25520
CUST-0048,2025-11-03,Workflow Automation,580,975,0.5949,0.803,53360
CUST-0048,2025-11-03,API Integration,580,975,0.5949,0.4383,56260
CUST-0048,2025-11-03,Executive Reporting,580,975,0.5949,0.6807,35380
CUST-0048,2025-11-03,Collaboration,580,975,0.5949,0.4812,16820
CUST-0048,2025-12-03,Analytics,540,975,0.5538,0.4851,26460
CUST-0048,2025-12-03,Workflow Automation,540,975,0.5538,0.6053,43740
CUST-0048,2025-12-03,API Integration,540,975,0.5538,0.8952,34560
CUST-0048,2025-12-03,Executive Reporting,540,975,0.5538,0.7058,7560
CUST-0048,2025-12-03,Collaboration,540,975,0.5538,0.4611,23760
CUST-0048,2026-01-02,Analytics,534,975,0.5477,0.4921,24030
CUST-0048,2026-01-02,Workflow Automation,534,975,0.5477,0.7123,17088
CUST-0048,2026-01-02,API Integration,534,975,0.5477,0.7044,8010
CUST-0048,2026-01-02,Executive Reporting,534,975,0.5477,0.8801,38448
CUST-0048,2026-01-02,Collaboration,534,975,0.5477,0.7802,9078
CUST-0048,2026-02-01,Analytics,600,975,0.6154,0.3962,52200
CUST-0048,2026-02-01,Workflow Automation,600,975,0.6154,0.5139,10800
CUST-0048,2026-02-01,API Integration,600,975,0.6154,0.8453,37200
CUST-0048,2026-02-01,Executive Reporting,600,975,0.6154,0.8432,57000
CUST-0048,2026-02-01,Collaboration,600,975,0.6154,0.7116,12600
CUST-0048,2026-03-03,Analytics,558,975,0.5723,0.8119,15066
CUST-0048,2026-03-03,Workflow Automation,558,975,0.5723,0.4798,46314
CUST-0048,2026-03-03,API Integration,558,975,0.5723,0.754,13950
CUST-0048,2026-03-03,Executive Reporting,558,975,0.5723,0.6371,46872
CUST-0048,2026-03-03,Collaboration,558,975,0.5723,0.8723,42966
CUST-0048,2026-04-02,Analytics,545,975,0.559,0.8365,21800
CUST-0048,2026-04-02,Workflow Automation,545,975,0.559,0.6799,27250
CUST-0048,2026-04-02,API Integration,545,975,0.559,0.5311,45780
CUST-0048,2026-04-02,Executive Reporting,545,975,0.559,0.7555,21800
CUST-0048,2026-04-02,Collaboration,545,975,0.559,0.8645,20165
CUST-0048,2026-05-02,Analytics,535,975,0.5487,0.4463,24075
CUST-0048,2026-05-02,Workflow Automation,535,975,0.5487,0.5917,22470
CUST-0048,2026-05-02,API Integration,535,975,0.5487,0.8246,9095
CUST-0048,2026-05-02,Executive Reporting,535,975,0.5487,0.6197,30495
CUST-0048,2026-05-02,Collaboration,535,975,0.5487,0.7348,12840
CUST-0048,2026-06-01,Analytics,551,975,0.5651,0.5831,53447
CUST-0048,2026-06-01,Workflow Automation,551,975,0.5651,0.4855,24795
CUST-0048,2026-06-01,API Integration,551,975,0.5651,0.8337,15428
CUST-0048,2026-06-01,Executive Reporting,551,975,0.5651,0.5496,31407
CUST-0048,2026-06-01,Collaboration,551,975,0.5651,0.8018,6612
CUST-0048,2026-07-01,Analytics,581,975,0.5959,0.8479,8134
CUST-0048,2026-07-01,Workflow Automation,581,975,0.5959,0.8128,54614
CUST-0048,2026-07-01,API Integration,581,975,0.5959,0.7894,9296
CUST-0048,2026-07-01,Executive Reporting,581,975,0.5959,0.7299,55195
CUST-0048,2026-07-01,Collaboration,581,975,0.5959,0.4818,46480
CUST-0048,2026-07-31,Analytics,557,975,0.5713,0.7014,55143
CUST-0048,2026-07-31,Workflow Automation,557,975,0.5713,0.5496,54029
CUST-0048,2026-07-31,API Integration,557,975,0.5713,0.4171,22280
CUST-0048,2026-07-31,Executive Reporting,557,975,0.5713,0.8217,32863
CUST-0048,2026-07-31,Collaboration,557,975,0.5713,0.3543,33420
CUST-0049,2025-09-04,Analytics,322,415,0.7759,0.7662,15456
CUST-0049,2025-09-04,Workflow Automation,322,415,0.7759,0.4657,9660
CUST-0049,2025-09-04,API Integration,322,415,0.7759,0.8537,28980
CUST-0049,2025-09-04,Executive Reporting,322,415,0.7759,0.5245,29624
CUST-0049,2025-09-04,Collaboration,322,415,0.7759,0.5735,4508
CUST-0049,2025-10-04,Analytics,290,415,0.6988,0.3941,20880
CUST-0049,2025-10-04,Workflow Automation,290,415,0.6988,0.6091,17980
CUST-0049,2025-10-04,API Integration,290,415,0.6988,0.8596,15080
CUST-0049,2025-10-04,Executive Reporting,290,415,0.6988,0.7446,6380
CUST-0049,2025-10-04,Collaboration,290,415,0.6988,0.8034,28710
CUST-0049,2025-11-03,Analytics,289,415,0.6964,0.3865,18207
CUST-0049,2025-11-03,Workflow Automation,289,415,0.6964,0.6812,23120
CUST-0049,2025-11-03,API Integration,289,415,0.6964,0.7558,19652
CUST-0049,2025-11-03,Executive Reporting,289,415,0.6964,0.7324,4624
CUST-0049,2025-11-03,Collaboration,289,415,0.6964,0.7028,9537
CUST-0049,2025-12-03,Analytics,307,415,0.7398,0.7851,8289
CUST-0049,2025-12-03,Workflow Automation,307,415,0.7398,0.3517,10745
CUST-0049,2025-12-03,API Integration,307,415,0.7398,0.6956,15350
CUST-0049,2025-12-03,Executive Reporting,307,415,0.7398,0.6667,7368
CUST-0049,2025-12-03,Collaboration,307,415,0.7398,0.4368,23332
CUST-0049,2026-01-02,Analytics,311,415,0.7494,0.7722,28923
CUST-0049,2026-01-02,Workflow Automation,311,415,0.7494,0.7697,26746
CUST-0049,2026-01-02,API Integration,311,415,0.7494,0.7272,15550
CUST-0049,2026-01-02,Executive Reporting,311,415,0.7494,0.5983,8397
CUST-0049,2026-01-02,Collaboration,311,415,0.7494,0.4934,30167
CUST-0049,2026-02-01,Analytics,305,415,0.7349,0.5302,14030
CUST-0049,2026-02-01,Workflow Automation,305,415,0.7349,0.4593,19215
CUST-0049,2026-02-01,API Integration,305,415,0.7349,0.5522,18300
CUST-0049,2026-02-01,Executive Reporting,305,415,0.7349,0.832,25315
CUST-0049,2026-02-01,Collaboration,305,415,0.7349,0.4735,3660
CUST-0049,2026-03-03,Analytics,321,415,0.7735,0.7059,28890
CUST-0049,2026-03-03,Workflow Automation,321,415,0.7735,0.4758,6741
CUST-0049,2026-03-03,API Integration,321,415,0.7735,0.8858,11235
CUST-0049,2026-03-03,Executive Reporting,321,415,0.7735,0.494,9951
CUST-0049,2026-03-03,Collaboration,321,415,0.7735,0.3774,28569
CUST-0049,2026-04-02,Analytics,297,415,0.7157,0.4931,6237
CUST-0049,2026-04-02,Workflow Automation,297,415,0.7157,0.8769,9207
CUST-0049,2026-04-02,API Integration,297,415,0.7157,0.871,7425
CUST-0049,2026-04-02,Executive Reporting,297,415,0.7157,0.3578,22869
CUST-0049,2026-04-02,Collaboration,297,415,0.7157,0.5893,20196
CUST-0049,2026-05-02,Analytics,316,415,0.7614,0.6218,12008
CUST-0049,2026-05-02,Workflow Automation,316,415,0.7614,0.7425,10744
CUST-0049,2026-05-02,API Integration,316,415,0.7614,0.8703,13904
CUST-0049,2026-05-02,Executive Reporting,316,415,0.7614,0.5084,23068
CUST-0049,2026-05-02,Collaboration,316,415,0.7614,0.5601,20540
CUST-0049,2026-06-01,Analytics,318,415,0.7663,0.68,14628
CUST-0049,2026-06-01,Workflow Automation,318,415,0.7663,0.7497,10812
CUST-0049,2026-06-01,API Integration,318,415,0.7663,0.5801,19716
CUST-0049,2026-06-01,Executive Reporting,318,415,0.7663,0.7859,4134
CUST-0049,2026-06-01,Collaboration,318,415,0.7663,0.5096,13674
CUST-0049,2026-07-01,Analytics,167,415,0.4024,0.598,3971
CUST-0049,2026-07-01,Workflow Automation,167,415,0.4024,0.5533,9395
CUST-0049,2026-07-01,API Integration,167,415,0.4024,0.706,1937
CUST-0049,2026-07-01,Executive Reporting,167,415,0.4024,0.3557,2615
CUST-0049,2026-07-01,Collaboration,167,415,0.4024,0.8293,9492
CUST-0049,2026-07-31,Analytics,171,415,0.412,0.4667,5851
CUST-0049,2026-07-31,Workflow Automation,171,415,0.412,0.7396,8529
CUST-0049,2026-07-31,API Integration,171,415,0.412,0.4909,2181
CUST-0049,2026-07-31,Executive Reporting,171,415,0.412,0.6563,1586
CUST-0049,2026-07-31,Collaboration,171,415,0.412,0.5331,3967
CUST-0050,2025-09-04,Analytics,563,910,0.6187,0.8666,48418
CUST-0050,2025-09-04,Workflow Automation,563,910,0.6187,0.7403,8445
CUST-0050,2025-09-04,API Integration,563,910,0.6187,0.3529,41662
CUST-0050,2025-09-04,Executive Reporting,563,910,0.6187,0.6908,27024
CUST-0050,2025-09-04,Collaboration,563,910,0.6187,0.8876,53485
CUST-0050,2025-10-04,Analytics,511,910,0.5615,0.8824,41391
CUST-0050,2025-10-04,Workflow Automation,511,910,0.5615,0.3726,16352
CUST-0050,2025-10-04,API Integration,511,910,0.5615,0.4932,37814
CUST-0050,2025-10-04,Executive Reporting,511,910,0.5615,0.6211,27083
CUST-0050,2025-10-04,Collaboration,511,910,0.5615,0.8328,13286
CUST-0050,2025-11-03,Analytics,487,910,0.5352,0.7406,31655
CUST-0050,2025-11-03,Workflow Automation,487,910,0.5352,0.428,11688
CUST-0050,2025-11-03,API Integration,487,910,0.5352,0.5223,12662
CUST-0050,2025-11-03,Executive Reporting,487,910,0.5352,0.6246,21915
CUST-0050,2025-11-03,Collaboration,487,910,0.5352,0.7613,31655
CUST-0050,2025-12-03,Analytics,503,910,0.5527,0.8323,44264
CUST-0050,2025-12-03,Workflow Automation,503,910,0.5527,0.8063,21629
CUST-0050,2025-12-03,API Integration,503,910,0.5527,0.6343,32695
CUST-0050,2025-12-03,Executive Reporting,503,910,0.5527,0.841,25150
CUST-0050,2025-12-03,Collaboration,503,910,0.5527,0.7553,36216
CUST-0050,2026-01-02,Analytics,544,910,0.5978,0.4332,51136
CUST-0050,2026-01-02,Workflow Automation,544,910,0.5978,0.7002,35904
CUST-0050,2026-01-02,API Integration,544,910,0.5978,0.3793,15776
CUST-0050,2026-01-02,Executive Reporting,544,910,0.5978,0.38,17952
CUST-0050,2026-01-02,Collaboration,544,910,0.5978,0.3697,23392
CUST-0050,2026-02-01,Analytics,493,910,0.5418,0.6069,11832
CUST-0050,2026-02-01,Workflow Automation,493,910,0.5418,0.8974,35989
CUST-0050,2026-02-01,API Integration,493,910,0.5418,0.3724,27115
CUST-0050,2026-02-01,Executive Reporting,493,910,0.5418,0.8939,39933
CUST-0050,2026-02-01,Collaboration,493,910,0.5418,0.6169,35989
CUST-0050,2026-03-03,Analytics,489,910,0.5374,0.7459,13692
CUST-0050,2026-03-03,Workflow Automation,489,910,0.5374,0.418,10269
CUST-0050,2026-03-03,API Integration,489,910,0.5374,0.4621,22494
CUST-0050,2026-03-03,Executive Reporting,489,910,0.5374,0.4494,15159
CUST-0050,2026-03-03,Collaboration,489,910,0.5374,0.7625,21516
CUST-0050,2026-04-02,Analytics,527,910,0.5791,0.7147,19499
CUST-0050,2026-04-02,Workflow Automation,527,910,0.5791,0.671,5270
CUST-0050,2026-04-02,API Integration,527,910,0.5791,0.6393,43741
CUST-0050,2026-04-02,Executive Reporting,527,910,0.5791,0.4493,10013
CUST-0050,2026-04-02,Collaboration,527,910,0.5791,0.4854,38471
CUST-0050,2026-05-02,Analytics,536,910,0.589,0.8381,6968
CUST-0050,2026-05-02,Workflow Automation,536,910,0.589,0.5064,51992
CUST-0050,2026-05-02,API Integration,536,910,0.589,0.4171,30552
CUST-0050,2026-05-02,Executive Reporting,536,910,0.589,0.6747,12328
CUST-0050,2026-05-02,Collaboration,536,910,0.589,0.8103,15544
CUST-0050,2026-06-01,Analytics,482,910,0.5297,0.6031,48200
CUST-0050,2026-06-01,Workflow Automation,482,910,0.5297,0.7127,32776
CUST-0050,2026-06-01,API Integration,482,910,0.5297,0.6956,21208
CUST-0050,2026-06-01,Executive Reporting,482,910,0.5297,0.6768,4820
CUST-0050,2026-06-01,Collaboration,482,910,0.5297,0.5312,7230
CUST-0050,2026-07-01,Analytics,535,910,0.5879,0.873,27285
CUST-0050,2026-07-01,Workflow Automation,535,910,0.5879,0.8711,43870
CUST-0050,2026-07-01,API Integration,535,910,0.5879,0.4211,8560
CUST-0050,2026-07-01,Executive Reporting,535,910,0.5879,0.7909,24610
CUST-0050,2026-07-01,Collaboration,535,910,0.5879,0.5277,9095
CUST-0050,2026-07-31,Analytics,542,910,0.5956,0.6509,47154
CUST-0050,2026-07-31,Workflow Automation,542,910,0.5956,0.5598,33062
CUST-0050,2026-07-31,API Integration,542,910,0.5956,0.4903,21680
CUST-0050,2026-07-31,Executive Reporting,542,910,0.5956,0.8808,33062
CUST-0050,2026-07-31,Collaboration,542,910,0.5956,0.3991,19512
CUST-0051,2025-09-04,Analytics,202,295,0.6847,0.7059,18786
CUST-0051,2025-09-04,Workflow Automation,202,295,0.6847,0.4348,9696
CUST-0051,2025-09-04,API Integration,202,295,0.6847,0.62,13130
CUST-0051,2025-09-04,Executive Reporting,202,295,0.6847,0.7547,9898
CUST-0051,2025-09-04,Collaboration,202,295,0.6847,0.8471,17574
CUST-0051,2025-10-04,Analytics,193,295,0.6542,0.716,11001
CUST-0051,2025-10-04,Workflow Automation,193,295,0.6542,0.632,13896
CUST-0051,2025-10-04,API Integration,193,295,0.6542,0.595,11387
CUST-0051,2025-10-04,Executive Reporting,193,295,0.6542,0.612,15826
CUST-0051,2025-10-04,Collaboration,193,295,0.6542,0.6802,4053
CUST-0051,2025-11-03,Analytics,214,295,0.7254,0.796,18832
CUST-0051,2025-11-03,Workflow Automation,214,295,0.7254,0.4525,19260
CUST-0051,2025-11-03,API Integration,214,295,0.7254,0.5843,3210
CUST-0051,2025-11-03,Executive Reporting,214,295,0.7254,0.6323,14766
CUST-0051,2025-11-03,Collaboration,214,295,0.7254,0.722,19688
CUST-0051,2025-12-03,Analytics,212,295,0.7186,0.4353,15476
CUST-0051,2025-12-03,Workflow Automation,212,295,0.7186,0.64,19504
CUST-0051,2025-12-03,API Integration,212,295,0.7186,0.6386,9964
CUST-0051,2025-12-03,Executive Reporting,212,295,0.7186,0.6075,4240
CUST-0051,2025-12-03,Collaboration,212,295,0.7186,0.849,15052
CUST-0051,2026-01-02,Analytics,199,295,0.6746,0.8913,19303
CUST-0051,2026-01-02,Workflow Automation,199,295,0.6746,0.8466,8159
CUST-0051,2026-01-02,API Integration,199,295,0.6746,0.6377,9353
CUST-0051,2026-01-02,Executive Reporting,199,295,0.6746,0.6627,15920
CUST-0051,2026-01-02,Collaboration,199,295,0.6746,0.3921,2985
CUST-0051,2026-02-01,Analytics,206,295,0.6983,0.6309,12772
CUST-0051,2026-02-01,Workflow Automation,206,295,0.6983,0.402,19364
CUST-0051,2026-02-01,API Integration,206,295,0.6983,0.7462,8652
CUST-0051,2026-02-01,Executive Reporting,206,295,0.6983,0.5455,17304
CUST-0051,2026-02-01,Collaboration,206,295,0.6983,0.395,15244
CUST-0051,2026-03-03,Analytics,190,295,0.6441,0.7573,13110
CUST-0051,2026-03-03,Workflow Automation,190,295,0.6441,0.4488,6270
CUST-0051,2026-03-03,API Integration,190,295,0.6441,0.8136,2850
CUST-0051,2026-03-03,Executive Reporting,190,295,0.6441,0.3958,19000
CUST-0051,2026-03-03,Collaboration,190,295,0.6441,0.5137,16150
CUST-0051,2026-04-02,Analytics,213,295,0.722,0.7665,14271
CUST-0051,2026-04-02,Workflow Automation,213,295,0.722,0.6931,9159
CUST-0051,2026-04-02,API Integration,213,295,0.722,0.5377,7029
CUST-0051,2026-04-02,Executive Reporting,213,295,0.722,0.4661,4260
CUST-0051,2026-04-02,Collaboration,213,295,0.722,0.7609,18531
CUST-0051,2026-05-02,Analytics,198,295,0.6712,0.7204,12870
CUST-0051,2026-05-02,Workflow Automation,198,295,0.6712,0.6439,1980
CUST-0051,2026-05-02,API Integration,198,295,0.6712,0.5672,2178
CUST-0051,2026-05-02,Executive Reporting,198,295,0.6712,0.4445,14058
CUST-0051,2026-05-02,Collaboration,198,295,0.6712,0.6031,12078
CUST-0051,2026-06-01,Analytics,218,295,0.739,0.8812,18966
CUST-0051,2026-06-01,Workflow Automation,218,295,0.739,0.7493,10464
CUST-0051,2026-06-01,API Integration,218,295,0.739,0.6902,19184
CUST-0051,2026-06-01,Executive Reporting,218,295,0.739,0.5484,20928
CUST-0051,2026-06-01,Collaboration,218,295,0.739,0.8797,20928
CUST-0051,2026-07-01,Analytics,202,295,0.6847,0.5165,5252
